,folder,art_movement,jpeg,image_name,scrape_state
2971,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/bronze_age_egg_acrylic_on_canv.jpg,lincoln_seligman-bronze_age_egg_acrylic_on_canvas,saved
2972,train,Classicismo,https://www.copia-di-arte.com/kunst/claude_joseph_vernet/the-night.jpg,claude_joseph_vernet-the_night,saved
2973,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/die-hofjagd-zu-ehren-ferdinands-i-vor-schloss-hartenfels-in-torgau_cranach-d-ae.jpg,lucas_cranach_il_vecchio-hunt_in_honour_of_emperor_ferdinand,saved
2974,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/joaquin_sorolla_y_bastida/portrait_maria_convalescing_hi.jpg,joaquin_sorolla-portrait_of_maria_convalescing,saved
2975,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/alpaufzug.jpg,ernst_ludwig_kirchner-untitled_698,saved
2976,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec/dance_moulin_rouge_detail_ele_hi.jpg,henri_de_toulouselautrec-the_dance_of_the_moulin_rouge_detai,saved
2977,validation,Barocco,https://www.copia-di-arte.com/kunst/jacob_jordaens/schlafende_nymphen_hi.jpg,jacob_jordaens-sleeping_nymphs,saved
2978,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/rosa_gallica_versicolor_frenc_hi.jpg,pierre_joseph_redoute-rosa_gallica_versicolor_french_rose_en,saved
2979,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/r/rembrandt__daniel_and_cyrus.jpg,rembrandt_van_rijn-rembrandt_daniel_and_cyrus,saved
2980,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/sophia_elliot/sir_john_soanes_museum.jpg,sophia_elliot-sir_john_soanes_museum,saved
2981,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_harmensz_van_rijn/portrait_man_golden_helmet_hi.jpg,rembrandt_van_rijn-portrait_of_a_man_with_a_golden_helmet,saved
2982,train,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/kartoffelpflanzerin-1.jpg,vincent_van_gogh-peasant_woman_planting_potatoes,saved
2983,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/girl-on-beach.jpg,lincoln_seligman-girl_on_beach_watercolour_on_paper,saved
2984,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portraet_maria_boschaert.jpg,sir_anthonis_van_dyck-portrait_of_maria_boschaert,saved
2985,train,Espressionismo,https://www.copia-di-arte.com/kunst/egon_schiele/stadtende.jpg,egon_schiele-town_end_krumau_house_bend_lll,saved
2986,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/dergeschirrhaendler-2.jpg,francisco_jose_de_goya-untitled_700,saved
2987,train,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/nordische-landschaft.jpg,caspar_david_friedrich-northern_landscape_spring,saved
2988,test,Barocco,https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/head-of-goliath.jpg,michelangelo_caravaggio-david_with_the_head_of_goliath_detai_701,saved
2989,test,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens//rubens_tiger.jpg,peter_paul_rubens-the_tiger_hunt_oil_on_canvasth,saved
2990,train,Romanticismo,https://www.copia-di-arte.com/kunst/christoffer_wilhelm_eckersberg_2959/1008429.jpg,christoffer_wilhelm_eckersberg-meeting_two_yachtsman_on_the_,saved
2991,train,Barocco,https://www.copia-di-arte.com/kunst/frans_hals_191/young_man_glove_hi.jpg,frans_hals-young_man_with_a_glove,saved
2992,test,Rinascimento,https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/selbstbildnis-mit-einem-freund.jpg,raffaello_raffaello_sanzio-selfportrait_with_a_friend,saved
2993,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/gonzaga_family_adoration_holy_hi.jpg,peter_paul_rubens-the_gonzaga_family_in_adoration_of_the_hol,saved
2994,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec/portrait_georges_henri_manuel_hi.jpg,henri_de_toulouselautrec-portrait_of_m_georges_henri_manuel_,saved
2995,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/norham_castle_summers_morn.jpg,william_turner-norham_castle_summers_morn,saved
2996,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/bis-zum-tod.jpg,francisco_jose_de_goya-once_and_now,saved
2997,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/julian_barrow_westminster_from_hungerford.jpg,julian_barrow-westminster_from_hungerford_bridge,saved
2998,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/haystacks_summer_giverny_hi.jpg,claude_monet-the_haystacks_or_the_end_of_the_summer_at_giver,saved
2999,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/w/withdrawn-23_1.jpg,claude_monet-withdrawn_703,saved
3000,validation,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/portrait_of_peeter_snayers_c_1.jpg,peter_paul_rubens-portrait_of_peeter_snayers,saved
3001,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/st_marks_square_venice_2005_ac.jpg,lincoln_seligman-st_marks_square_venice_acrylic_on_canvas,saved
3002,train,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/children.jpg,august_macke-bambini_dal_droghiere,saved
3003,train,Impressionismo,https://www.copia-di-arte.com/kunst/edouard_manet_739/eel_and_red_mullet.jpg,edouard_manet-eel_and_red_mullet,saved
3004,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/dancers_wings_hi.jpg,edgar_degas-dancers_in_the_wings_704,saved
3005,test,Impressionismo,https://www.copia-di-arte.com/kunst/albert_edelfelt/louis-pasteur.jpg,albert_edelfelt-louis_pasteur_in_his_laboratory,saved
3006,train,Barocco,https://www.copia-di-arte.com/kunst/adam_elsheimer_750/1000178.jpg,adam_elsheimer-jakobs_dream_of_the_sky_ladder,saved
3007,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/blue_jug_and_teapot.jpg,karen_armitage-blue_jug_and_teapot,saved
3008,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/p/prelate__dvelzquez.jpg,diego_rodriguez_de_silva_y_velazquez-prelate_dvelazquez,saved
3009,train,Espressionismo,https://www.copia-di-arte.com/kunst/egon_schiele/liegender-maennlicher-akt-mit-gruenem-tuch.jpg,egon_schiele-lying_masculine_act_with_a_green_cloth,saved
3010,train,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker/selbstbildn1905-3.jpg,paula_modersohnbecker-untitled_705,saved
3011,test,Romanticismo,https://www.copia-di-arte.com/kunst/john_constable/windmill_hill_cattle_drovers_hi.jpg,john_constable-windmill_on_a_hill_with_cattle_drovers,saved
3012,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/venus_und_adonis.jpg,peter_paul_rubens-venus_und_adonisum,saved
3013,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/t/the_apostle_paul__duerer__1517.jpg,albrecht_duerer-the_apostle_paul_durer,saved
3014,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/santa-salute.jpg,claude_monet-venice_rio_de_santa_salute,saved
3015,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse-lautrec/poster_advertising_jane_avril.jpg,henri_de_toulouselautrec-poster_advertising_jane_avril_at_th,saved
3016,train,Romanticismo,https://www.copia-di-arte.com/kunst/iwan_kramskoi/christus_in_der_wu.jpg,iwan_nikolajewitsch_kramskoi-christ_in_the_desert,saved
3017,validation,Classicismo,https://www.copia-di-arte.com/kunst/giovanni_domenico_tiepolo/carrying_the_cross.jpg,giovanni_domenico_tiepolo-carrying_the_cross_706,saved
3018,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/christus_am_kreuz-1.jpg,albrecht_duerer-christus_am_kreuz_707,saved
3019,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/frau_im_badezuber.jpg,edgar_degas-femme_au_tub,saved
3020,test,Impressionismo,https://www.copia-di-arte.com/kunst/albert_edelfelt/snm128510_v1.jpg,albert_edelfelt-jesus_washing_the_feet_of_his_disciples,saved
3021,test,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/die_charing_cross_bruecke_in_l.jpg,claude_monet-charingcross_bridge_in_london,saved
3022,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/lilio_narcissus_trew_plantae_hi.jpg,pierre_joseph_redoute-lilionarcissus_from_`trew_plantae_sele,saved
3023,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/robert_tyndall/the_head_butchers_shop_in_sous.jpg,robert_tyndall-the_head_butchers_shop_in_sousse_tunisia,saved
3024,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/portrait_mit_einem_hund.jpg,pierre_bonnard-portrait_with_a_dog,saved
3025,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portrait_man_wearing_millston_hi.jpg,sir_anthonis_van_dyck-portrait_of_a_man_wearing_a_millstone_,saved
3026,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/Die-Badenden.jpg,pierreauguste_renoir-the_bathers_708,saved
3027,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/marietta_die_roemische_odalisk.jpg,jeanbabtistecamille_corot-marietta_the_roman_odalisque,saved
3028,test,Classicismo,https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/jadingresviktoria.jpg,jean_auguste_dominique_ingres-victoria,saved
3029,validation,Rinascimento,https://www.copia-di-arte.com/kunst/_raphaelraffaellosanzioofurbino/the_triumph_of_galatea_1512_14-3.jpg,raffaello_raffaello_sanzio-the_triumph_of_galatea_detail_of_709,saved
3030,test,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/Corner-of-the-Park.jpg,vincent_van_gogh-the_corner_of_the_park,saved
3031,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/centrifuge.jpg,lincoln_seligman-centrifuge_710,saved
3032,train,Romanticismo,https://www.copia-di-arte.com/kunst/charles_james_lewis/postman-charles_james_lewis.jpg,charles_james_lewis-the_postman,saved
3033,train,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/6296001.jpg,leonardo_da_vinci-macchina_volante_con_pilota,saved
3034,train,Romanticismo,https://www.copia-di-arte.com/kunst/oswald_achenbach/im_park_der_villa_borghese-1.jpg,oswald_achenbach-im_park_der_villa_borghese,saved
3035,test,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/3121.jpg,claude_monet-boulevard_des_capucines_in_paris,saved
3036,train,Rinascimento,https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/portrait_woman_muta_detail_bbc_hi.jpg,raffaello_raffaello_sanzio-portrait_of_a_woman_la_muta_detai_711,saved
3037,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman_1/strange_turban.jpg,lincoln_seligman-strange_turban_712,saved
3038,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/the_cloud_of_gold.jpg,wassily_kandinsky-the_cloud_of_gold,saved
3039,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/a/arenoir_portraet_eines_maedche.jpg,pierreauguste_renoir-arenoir_portrat_eines_madchens,saved
3040,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/white_frost_jardin_des_tuiler_hi.jpg,camille_pissarro-white_frost_jardin_des_tuileries,saved
3041,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin//Brot-Wurst-und-zwei-Weinglaeser-auf-einem-runden-Tisch.jpg,jeanbaptiste_simeon_chardin-bread_sausage_and_two_wineglasse,saved
3042,test,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/die-erschiessung-der-aufstaendischen_de-goya.jpg,francisco_jose_de_goya-the_shooting_of_the_insurgents,saved
3043,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/virgin_john_anne_hi.jpg,nicolas_poussin-the_virgin_st_john_and_st_anne,saved
3044,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/knowles_james/fanfaretothemorninglowres.jpg,james_knowles-fanfare_to_the_morning,saved
3045,train,Espressionismo,https://www.copia-di-arte.com/kunst/franz_marc_727/pferd-in-landschaft.jpg,franz_marc-cavallo_nella_natura,saved
3046,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/boulevard_lef21813.jpg,camille_pissarro-boulevard_montmartre_714,saved
3047,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/knowles_james/tooty-fruity_knowles.jpg,james_knowles-tootyfruity,saved
3048,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/heiliger_wladimir_hi.jpg,wassily_kandinsky-sacred_wladimir,saved
3049,train,Romanticismo,https://www.copia-di-arte.com/kunst/oswald_achenbach/entering_grotto_hi.jpg,oswald_achenbach-entering_the_grotto,saved
3050,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_fantin_latour/naiade_hi.jpg,henri_fantinlatour-naiade,saved
3051,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute//stiefmuetterchen.jpg,pierre_joseph_redoute-pansy_redoute_715,saved
3052,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/adoration_of_the_kings__duerer.jpg,albrecht_duerer-adoration_of_the_kings_durer_716,saved
3053,train,Espressionismo,https://www.copia-di-arte.com/kunst/alexej_von_jawlensky/2-murnauer-landschaft.jpg,alexej_von_jawlensky-murnauer_landscape,saved
3054,validation,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/gipsstatuette_oder_weiblicher.jpg,vincent_van_gogh-gipsstatuette_oder_weiblicher_torso_von_vor,saved
3055,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/robert_tyndall/golden_summer.jpg,robert_tyndall-golden_summer,saved
3056,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/phlox_reptans.jpg,pierre_joseph_redoute-phlox_reptans,saved
3057,validation,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/hamlet_leiche_polonius_akt_ii_hi.jpg,ferdinand_victor_eugene_delacroix-hamlet_in_front_of_the_cor,saved
3058,validation,Impressionismo,https://www.copia-di-arte.com/kunst/eugene_boudin/viehmarkt_douala_hi.jpg,eugene_boudin-on_the_livestock_market_in_douala,saved
3059,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_louis_theodore_gericault_835/halbakt_mannes_hi.jpg,jean_louis_theodore_gericault-halbakt_eines_mannes,saved
3060,test,Classicismo,https://www.copia-di-arte.com/kunst/anselm_feuerbach_807/kinderamspringbrunnen.jpg,anselm_feuerbach-untitled_718,saved
3061,train,Barocco,https://www.copia-di-arte.com/kunst/david_teniers/kartenspieler_raucher_hi.jpg,david_teniers-cardplayer_and_smoker,saved
3062,train,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/self_portrait_xir33846_hi.jpg,vincent_van_gogh-self_portrait_719,saved
3063,validation,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/landschaft-mit-regen.jpg,wassily_kandinsky-landscape_with_rain,saved
3064,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/aduerer_der_liebesantrag.jpg,albrecht_duerer-adurer_der_liebesantrag,saved
3065,train,Impressionismo,https://www.copia-di-arte.com/kunst/berthe_morisot/auf_dem_ball.jpg,berthe_morisot-on_the_ball,saved
3066,validation,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/zwei-rote-taenzerinnen.jpg,ernst_ludwig_kirchner-two_red_dancers,saved
3067,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/frau-mit-sonnenschirm.jpg,pierreauguste_renoir-woman_with_parasol_between_flowers,saved
3068,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/olege_kouvaev/piano_7272004.jpg,olege_kouvaev-piano,saved
3069,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/tuscan_landscape_1992_acrylic.jpg,lincoln_seligman-tuscan_landscape_acrylic_on_paper,saved
3070,test,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/portraetelisabethgerhardt.jpg,august_macke-untitled_722,saved
3071,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/kandinsky_composition.jpg,wassily_kandinsky-composition_of_iv,saved
3072,train,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker_87//Vier-Kinder-Moorkan.jpg,paula_modersohnbecker-children_canal,saved
3073,validation,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/kopie_nackten_frauenfigur_med_hi.jpg,ferdinand_victor_eugene_delacroix-copy_of_a_naked_woman_figu,saved
3074,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/r/raphael_the_creation_of_animal.jpg,raffaello_raffaello_sanzio-raphael_the_creation_of_animals,saved
3075,train,Classicismo,https://www.copia-di-arte.com/kunst/isaak_ouwater/view_amsterdam_nor61591_hi.jpg,isaak_ouwater-a_view_of_amsterdam,saved
3076,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir//Portrait-of-a-young-woman-in-a-lace-hat.jpg,pierreauguste_renoir-portrait_of_a_young_woman_in_a_lace_hat,saved
3077,train,Impressionismo,https://www.copia-di-arte.com/kunst/max_liebermann/max_liebermann_judengasse_in_amsterdam.jpg,max_liebermann-judengasse_in_amsterdam,saved
3078,test,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/gasper.jpg,francisco_jose_de_goya-gaspar_melchor_de_jovellanos,saved
3079,train,Barocco,https://www.copia-di-arte.com/kunst/jan_davidsz_de_heem_998/blumenvase.jpg,jan_davidsz_de_heem-flower_vase,saved
3080,test,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/segelboote-im-sturm.jpg,ernst_ludwig_kirchner-segelboote_im_sturm,saved
3081,train,Romanticismo,https://www.copia-di-arte.com/kunst/carl_gustav_carus/mondnacht_bei_ruegen.jpg,carl_gustav_carus-moon_night_at_reprimandsum,saved
3082,train,Espressionismo,https://www.copia-di-arte.com/kunst/alexej_von_jawlensky//An-der-Ostsee.jpg,alexej_von_jawlensky-at_the_baltic_sea,saved
3083,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/feixdemartinez_daniela/frau_mit_hut.jpg,daniela_feix_de_martinez-frau_mit_hut,saved
3084,validation,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/portrait_mother_artist_justus_hi.jpg,sir_anthonis_van_dyck-portrait_of_the_mother_of_the_artist_j,saved
3085,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae//1-Adam-und-Eva.jpg,lucas_cranach_il_vecchio-adam_and_eva,saved
3086,train,Barocco,https://www.copia-di-arte.com/kunst/david_teniers/die_wache.jpg,david_teniers-the_guardroom,saved
